Date,Open,High,Low,Close,Volume,feature1,feature2,feature3,feature4,feature5
11/7/2023,102.02,102.5,101.75,102.06,2184784,0.0,0.0,0.0,0.0,0.0
11/8/2023,101.5,103.0,101.5,102.01,1554408,0.0,0.0,0.0,0.0,0.0
11/10/2023,102.6,105.15,102.55,104.02,2359039,0.0,0.0,0.0,0.0,0.0
11/13/2023,105.0,107.0,104.36,106.67,3194930,0.0,0.0,0.0,0.0,0.0
11/14/2023,107.0,107.09,105.25,105.91,1696846,0.0,0.0,0.0,0.0,0.0
11/15/2023,106.23,106.65,105.27,105.77,1503877,0.0,0.0,0.0,0.0,0.0
11/16/2023,106.0,107.25,105.0,106.23,2937260,0.0,0.0,0.0,0.0,0.0
11/17/2023,106.8,107.0,105.0,105.33,686877,0.0,0.0,0.0,0.0,0.0
11/20/2023,105.13,106.5,105.0,106.18,851699,0.0,0.0,0.0,0.0,0.0
11/21/2023,106.5,107.5,105.2,105.5,904403,0.0,0.0,0.0,0.0,0.0
11/22/2023,106.0,108.0,106.0,107.07,2850518,0.0,0.0,0.0,0.0,0.0
11/23/2023,107.11,108.9,106.85,108.52,2699952,0.0,0.0,0.0,0.0,0.0
11/24/2023,108.65,110.99,108.4,110.71,5505692,0.0,0.0,0.0,0.0,0.0
11/27/2023,111.51,112.62,110.95,111.87,1663813,0.0,0.0,0.0,0.0,0.0
11/28/2023,112.0,112.47,111.1,111.62,1056047,0.0,0.0,0.0,0.0,0.0
11/29/2023,111.11,112.34,110.95,111.73,953727,0.0,0.0,0.0,0.0,0.0
11/30/2023,111.99,115.4,111.5,112.31,2838100,0.0,0.0,0.0,0.0,0.0
12/1/2023,112.51,113.5,112.25,112.88,1007777,0.0,0.0,0.0,0.0,0.0
12/4/2023,113.35,114.65,113.1,113.78,1059661,0.0,0.0,0.0,0.0,0.0
12/5/2023,114.0,114.2,112.7,113.43,1091872,0.0,0.0,0.0,0.0,0.0
12/6/2023,112.03,114.65,112.03,113.74,791006,0.0,0.0,0.0,0.0,0.0
12/7/2023,114.6,115.5,113.5,114.59,1350589,0.0,0.0,0.0,0.0,0.0
12/8/2023,115.0,118.5,115.0,116.49,4249105,0.0,0.0,0.0,0.0,0.0
12/11/2023,116.5,121.74,116.1,120.77,3804972,0.0,0.0,0.0,0.0,0.0
12/12/2023,121.0,122.0,119.25,119.9,1339699,0.0,0.0,0.0,0.0,0.0
12/13/2023,119.9,120.5,115.8,116.14,1688346,0.0,0.0,0.0,0.0,0.0
12/14/2023,116.0,118.9,115.5,118.65,1070692,0.0,0.0,0.0,0.0,0.0
12/15/2023,118.9,121.0,118.6,120.58,1164771,0.0,0.0,0.0,0.0,0.0
12/18/2023,121.15,121.15,117.86,118.22,527324,0.0,0.0,0.0,0.0,0.0
12/19/2023,118.5,118.5,114.25,115.02,1106095,0.0,0.0,0.0,0.0,0.0
12/20/2023,115.0,116.0,111.85,114.13,1436987,0.0,0.0,0.0,0.0,0.0
12/21/2023,114.6,114.65,112.3,113.16,555717,0.0,0.0,0.0,0.0,0.0
12/22/2023,113.23,114.0,112.0,112.37,397211,0.0,0.0,0.0,0.0,0.0
12/26/2023,112.99,112.99,109.0,109.8,2907638,0.0,0.0,0.0,0.0,0.0
12/27/2023,109.0,111.1,108.5,110.61,3281503,0.0,0.0,0.0,0.0,0.0
12/28/2023,111.0,113.4,110.61,111.42,2564222,0.0,0.0,0.0,0.0,0.0
12/29/2023,111.7,113.9,111.7,113.19,2292219,0.0,0.0,0.0,0.0,0.0
1/1/2024,113.48,116.25,113.48,115.98,1015897,0.3386176526546478,0.19061702489852905,0.1607603132724762,0.14482268691062927,0.16518230736255646
1/2/2024,117.0,117.0,115.01,116.32,1493329,0.35896170139312744,0.1657002866268158,0.15141144394874573,0.15663960576057434,0.16728699207305908
1/3/2024,116.9,120.0,116.17,119.24,1731439,0.3204116225242615,0.18355615437030792,0.16427454352378845,0.15967802703380585,0.1720796525478363
1/4/2024,120.9,122.25,120.0,120.29,1555011,0.3686304986476898,0.17296729981899261,0.16454042494297028,0.13879556953907013,0.15506619215011597
1/5/2024,120.3,121.1,117.5,118.49,983207,0.35966670513153076,0.17103645205497742,0.15157340466976166,0.15596771240234375,0.1617557257413864
1/8/2024,119.15,120.85,118.0,118.71,1460218,0.3225812613964081,0.15057899057865143,0.14980977773666382,0.18779884278774261,0.18923109769821167
1/9/2024,119.6,120.47,118.05,118.83,656869,0.35066163539886475,0.1793297380208969,0.15890605747699738,0.14427267014980316,0.16682986915111542
1/10/2024,118.7,119.4,117.99,118.29,830443,0.29924339056015015,0.16026659309864044,0.1771191656589508,0.174774169921875,0.1885966807603836
1/11/2024,118.3,119.22,117.55,118.65,524471,0.33630698919296265,0.16927145421504974,0.1591755747795105,0.1601032316684723,0.17514273524284363
1/12/2024,118.99,119.5,117.9,118.01,1048863,0.3418724536895752,0.19728747010231018,0.17659904062747955,0.1493137925863266,0.13492724299430847
1/15/2024,118.99,119.55,117.91,118.09,1444701,0.28168877959251404,0.17748357355594635,0.16844327747821808,0.17575079202651978,0.19663356244564056
1/16/2024,118.96,118.96,116.95,117.83,629325,0.3005921542644501,0.18425825238227844,0.16109341382980347,0.16869919002056122,0.1853569597005844
1/17/2024,117.0,118.0,116.95,117.08,698466,0.3223658502101898,0.18546009063720703,0.17181025445461273,0.16275840997695923,0.1576053500175476
1/18/2024,117.58,117.58,115.9,116.76,474281,0.31748953461647034,0.1671845018863678,0.1670248657464981,0.1703004539012909,0.17800062894821167
1/19/2024,117.0,118.05,117.0,117.75,409948,0.31426531076431274,0.17438222467899323,0.167098730802536,0.17829422652721405,0.16595950722694397
1/22/2024,118.09,119.1,117.77,118.93,317007,0.24711735546588898,0.16008464992046356,0.16698616743087769,0.20496246218681335,0.22084933519363403
1/23/2024,119.15,119.84,118.0,119.31,2605017,0.2879539132118225,0.17036846280097961,0.17007765173912048,0.18200825154781342,0.18959170579910278
1/24/2024,119.31,120.04,117.5,117.7,1769486,0.24384473264217377,0.1566695272922516,0.17733760178089142,0.20467564463615417,0.21747250854969025
1/25/2024,118.0,118.9,117.8,118.05,2291175,0.34223800897598267,0.17152979969978333,0.15668196976184845,0.157027468085289,0.17252270877361298
1/26/2024,118.88,119.09,114.76,115.16,2000174,0.26067882776260376,0.16031794250011444,0.16651372611522675,0.19401250779628754,0.2184770256280899
1/29/2024,115.5,115.55,113.66,113.96,1410951,0.2886810898780823,0.1489320993423462,0.146043598651886,0.19349373877048492,0.22284944355487823
1/30/2024,114.0,114.7,112.04,112.84,2273164,0.42185336351394653,0.18766795098781586,0.1497538834810257,0.12712806463241577,0.11359678953886032
1/31/2024,112.5,114.25,112.5,113.47,2834118,0.276200532913208,0.1477845460176468,0.1606677621603012,0.2054854929447174,0.2098616510629654
2/1/2024,113.7,114.5,113.25,113.94,986980,0.27422910928726196,0.15474463999271393,0.17062914371490479,0.18999674916267395,0.21040035784244537
2/2/2024,114.0,114.25,113.02,113.86,596889,0.2781989574432373,0.16621939837932587,0.17383316159248352,0.19618234038352966,0.18556614220142365
2/6/2024,113.12,114.8,113.08,113.25,3839057,0.2763109803199768,0.1555260270833969,0.15469114482402802,0.2006152719259262,0.21285653114318848
2/7/2024,113.7,113.85,113.27,113.52,670013,0.28343260288238525,0.16487766802310944,0.17165744304656982,0.1867685765028,0.1932637244462967
2/9/2024,112.42,113.6,110.0,112.6,1663532,0.27353960275650024,0.17815424501895905,0.17380677163600922,0.19683142006397247,0.17766791582107544
2/12/2024,112.25,113.2,111.53,112.45,904332,0.32920369505882263,0.16828113794326782,0.1542230248451233,0.16685494780540466,0.1814371943473816
2/13/2024,112.0,113.4,111.15,113.25,311896,0.3562505841255188,0.17239642143249512,0.15295931696891785,0.15319795906543732,0.16519570350646973
2/14/2024,113.45,114.0,112.0,112.84,424317,0.33935683965682983,0.18995609879493713,0.16420049965381622,0.14918436110019684,0.15730218589305878
2/15/2024,112.99,113.0,110.85,111.32,828170,0.3285108506679535,0.17340391874313354,0.17361056804656982,0.164070725440979,0.16040395200252533
2/16/2024,111.35,111.89,108.52,109.25,1358006,0.3479193449020386,0.17698077857494354,0.16789889335632324,0.15231244266033173,0.1548885852098465
2/19/2024,108.5,109.75,108.0,109.06,309586,0.27941733598709106,0.19192592799663544,0.1827239990234375,0.1698673814535141,0.1760653257369995
2/20/2024,109.0,110.49,108.25,109.13,798244,0.3677346408367157,0.1997067630290985,0.16351932287216187,0.14161662757396698,0.12742266058921814
2/21/2024,110.0,110.38,108.7,109.28,602733,0.36996594071388245,0.19436602294445038,0.16125407814979553,0.14927847683429718,0.12513545155525208
2/22/2024,109.8,110.51,108.91,110.01,1458865,0.31995025277137756,0.17017661035060883,0.1627424955368042,0.1732345074415207,0.17389613389968872
2/23/2024,110.0,114.48,110.0,113.23,1496539,0.32260191440582275,0.16779662668704987,0.16128215193748474,0.17258019745349884,0.175739124417305
2/26/2024,113.9,114.0,112.5,112.89,360446,0.2811550796031952,0.16350802779197693,0.16425348818302155,0.1892027109861374,0.20188073813915253
2/27/2024,113.0,113.5,112.8,112.94,221420,0.3349277377128601,0.16312667727470398,0.15533368289470673,0.1668051779270172,0.17980675399303436
2/28/2024,113.58,118.0,112.76,117.29,2079428,0.2855837643146515,0.16068419814109802,0.16178418695926666,0.18077054619789124,0.2111773043870926
2/29/2024,118.0,121.55,117.3,119.33,3414841,0.3443204164505005,0.17925895750522614,0.15695151686668396,0.15588505566120148,0.16358406841754913
3/1/2024,119.4,120.5,118.3,120.14,637892,0.3077690601348877,0.17582707107067108,0.17001983523368835,0.1601770669221878,0.18620698153972626
3/4/2024,120.6,120.95,119.0,119.36,388961,0.3165377974510193,0.1618034839630127,0.16230490803718567,0.18130894005298615,0.1780448704957962
3/5/2024,120.0,120.0,118.0,118.76,409390,0.3305377662181854,0.1801239252090454,0.17246605455875397,0.16116482019424438,0.1557074785232544
3/6/2024,119.0,119.0,118.0,118.4,118534,0.3263789713382721,0.18926307559013367,0.17807935178279877,0.15831546485424042,0.14796313643455505
3/7/2024,117.86,118.44,117.4,117.9,470451,0.3529708683490753,0.1838906705379486,0.16080892086029053,0.15036943554878235,0.15196019411087036
3/8/2024,117.52,118.25,117.0,117.13,287027,0.30264854431152344,0.17208558320999146,0.16399534046649933,0.1691741943359375,0.19209635257720947
3/11/2024,117.5,118.35,117.5,117.98,453500,0.2847137153148651,0.16844147443771362,0.15229327976703644,0.17723305523395538,0.21731849014759064
3/12/2024,117.86,118.3,117.25,117.38,124947,0.38783174753189087,0.1900738924741745,0.14946365356445312,0.13074876368045807,0.14188197255134583
3/13/2024,117.38,118.5,116.95,117.26,222341,0.3018084764480591,0.19286255538463593,0.18630650639533997,0.16954636573791504,0.14947614073753357
3/14/2024,118.4,118.85,117.5,118.32,267056,0.2986510396003723,0.1756061464548111,0.16310760378837585,0.18525376915931702,0.1773814707994461
3/15/2024,117.5,118.45,116.9,117.73,991183,0.3829875588417053,0.17015735805034637,0.1503903716802597,0.14764437079429626,0.14882038533687592
3/18/2024,117.8,120.56,117.55,120.12,855092,0.2905729115009308,0.16681285202503204,0.17184443771839142,0.19428549706935883,0.17648431658744812
3/19/2024,120.1,122.74,120.1,121.78,2268635,0.3106471300125122,0.16344121098518372,0.17218400537967682,0.18079015612602234,0.1729375272989273
3/20/2024,122.1,124.28,122.1,124.0,3207061,0.43852823972702026,0.18354810774326324,0.13521996140480042,0.12223343551158905,0.12047025561332703
3/21/2024,120.98,123.5,120.55,121.63,1112002,0.3120101988315582,0.17318210005760193,0.18115957081317902,0.17112703621387482,0.1625211089849472
3/22/2024,122.0,122.0,120.5,121.14,226320,0.34497666358947754,0.1644529402256012,0.14599046111106873,0.16096480190753937,0.18361511826515198
3/25/2024,121.0,122.5,120.55,122.01,1866971,0.2774517834186554,0.1796051412820816,0.1746770143508911,0.17555521428585052,0.19271086156368256
3/26/2024,122.0,127.75,122.0,127.27,3355357,0.36269262433052063,0.1859487146139145,0.1585184782743454,0.1439974308013916,0.14884276688098907
3/27/2024,128.0,129.7,127.75,128.65,4035570,0.26988282799720764,0.1597626954317093,0.15774458646774292,0.19709321856498718,0.21551668643951416
3/28/2024,129.0,130.45,128.0,128.52,14651160,0.31245529651641846,0.1622193604707718,0.15291865170001984,0.17279207706451416,0.19961456954479218
3/29/2024,128.55,128.6,126.0,126.25,688287,0.3328843414783478,0.17241105437278748,0.15997548401355743,0.16633673012256622,0.16839243471622467
4/1/2024,126.25,126.5,124.9,125.68,578543,0.37327393889427185,0.17719154059886932,0.14967630803585052,0.14773403108119965,0.15212418138980865
4/2/2024,125.99,127.4,124.9,126.86,1102039,0.3467077910900116,0.17867505550384521,0.17164276540279388,0.155203714966774,0.1477707177400589
4/3/2024,127.0,127.55,126.4,126.85,1134308,0.37434858083724976,0.1842338740825653,0.1574191153049469,0.14597852528095245,0.13801990449428558
4/4/2024,127.01,128.0,126.13,126.47,694820,0.2943158447742462,0.17189930379390717,0.17066366970539093,0.17886236310005188,0.1842588484287262
4/8/2024,126.5,134.7,126.5,132.66,3250425,0.3294466435909271,0.177657350897789,0.17115744948387146,0.16459307074546814,0.15714551508426666
4/9/2024,132.02,142.61,132.02,142.61,3786880,0.3242131769657135,0.16819234192371368,0.15672491490840912,0.16573846340179443,0.18513108789920807
4/15/2024,144.38,145.9,140.3,143.51,4881164,0.24825091660022736,0.14766626060009003,0.15619279444217682,0.18916453421115875,0.25872552394866943
4/16/2024,144.2,147.0,139.9,140.23,3382388,0.33132052421569824,0.18041059374809265,0.16221526265144348,0.15827354788780212,0.1677801012992859
4/17/2024,140.0,141.5,138.5,138.76,898888,0.3290424346923828,0.1575552076101303,0.1401590257883072,0.16900427639484406,0.20423908531665802
4/18/2024,139.38,140.0,136.4,139.23,1564517,0.3400205969810486,0.19393259286880493,0.16748087108135223,0.15515045821666718,0.14341546595096588
4/19/2024,139.23,141.75,138.6,141.2,1457153,0.3525494933128357,0.16832682490348816,0.14769932627677917,0.1507304459810257,0.18069389462471008
